,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__max_depth,param_estimator__min_samples_leaf,param_estimator__min_samples_split,param_estimator__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
8,0.30300145149230956,0.02376387797972149,0.17401595115661622,0.0031487606322205515,,1,10,200,"{'estimator__max_depth': None, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 200}",0.25,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,15.909090909090912,0.06098367211363062,69
62,0.288715124130249,0.008053252956444828,0.17124252319335936,0.003980329232191424,20,1,10,200,"{'estimator__max_depth': 20, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 200}",0.25,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,15.909090909090912,0.06098367211363062,69
55,0.15122547149658203,0.009431621217768946,0.08919448852539062,0.005078789248799831,20,1,2,100,"{'estimator__max_depth': 20, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 100}",0.08333333333333333,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,14.393939393939394,0.04645366580835119,71
1,0.1521942138671875,0.011417278809594828,0.09061212539672851,0.005322695677437872,,1,2,100,"{'estimator__max_depth': None, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 100}",0.08333333333333333,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,14.393939393939394,0.04645366580835119,71
60,0.0904047966003418,0.008753419678016591,0.053667974472045896,0.0028357158668065037,20,1,10,50,"{'estimator__max_depth': 20, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 50}",0.16666666666666666,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,12.424242424242426,0.07067820478600365,73
6,0.0796079158782959,0.004288620556668448,0.05232915878295898,0.0024867403726558136,,1,10,50,"{'estimator__max_depth': None, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 50}",0.16666666666666666,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,12.424242424242426,0.07067820478600365,73
30,0.09060535430908204,0.015174367425787908,0.056000566482543944,0.004817466870315722,10,1,5,50,"{'estimator__max_depth': 10, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 50}",0.16666666666666666,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,12.424242424242426,0.07067820478600365,73
33,0.09391741752624512,0.008150334202546076,0.05340323448181152,0.002251959723944688,10,1,10,50,"{'estimator__max_depth': 10, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 50}",0.16666666666666666,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,12.424242424242426,0.07067820478600365,73
57,0.08620028495788574,0.005344211136204056,0.054001808166503906,0.003096749710386206,20,1,5,50,"{'estimator__max_depth': 20, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 50}",0.16666666666666666,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,12.424242424242424,0.07067820478600365,77
3,0.10400176048278809,0.022674379573756193,0.061917448043823244,0.014258702343137903,,1,5,50,"{'estimator__max_depth': None, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 50}",0.16666666666666666,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,12.424242424242424,0.07067820478600365,77
27,0.08720293045043945,0.006497518733843476,0.054783201217651366,0.006685811128312598,10,1,2,50,"{'estimator__max_depth': 10, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 50}",0.16666666666666666,0.09090909090909091,0.0,0.0,0.18181818181818182,8.787878787878787,0.07808544682863712,79
